,Ticker,Date,Headline
1293,AAPL,"Wed, 17 Oct 2018 20:00:00 -0400",Cramer: Buy FAANG now
1294,AMZN,"Wed, 17 Oct 2018 20:00:00 -0400",Cramer: Buy FAANG now
1295,FB,"Wed, 17 Oct 2018 20:00:00 -0400",Cramer: Buy FAANG now
1296,NFLX,"Wed, 17 Oct 2018 20:00:00 -0400",Cramer: Buy FAANG now
1297,AAPL,"Wed, 17 Oct 2018 20:00:00 -0400","Final trades: Store Capital, CBS, JPMorgan & US Bancorp"
1298,FB,"Wed, 17 Oct 2018 20:00:00 -0400",Concerns over Tesla's executive revolving door
1299,TSLA,"Wed, 17 Oct 2018 20:00:00 -0400",Concerns over Tesla's executive revolving door
1300,NFLX,"Tue, 16 Oct 2018 20:00:00 -0400","Netflix needs to make money before I'd upgrade to 'buy', says analyst"
1301,NFLX,"Tue, 16 Oct 2018 20:00:00 -0400",Netflix subscriber growth sends shares soaring
1302,AMZN,"Tue, 16 Oct 2018 20:00:00 -0400",Amazon's Bezos sees a future where most humans live in space
1303,NFLX,"Tue, 16 Oct 2018 20:00:00 -0400","Netflix will bury the competition with content spending, says RBC's Mahaney"
1304,TSLA,"Tue, 16 Oct 2018 20:00:00 -0400",Elon Musk intends to buy $20 million of Tesla stock
1305,NFLX,"Tue, 16 Oct 2018 20:00:00 -0400","Netflix's trajectory is very strong and will continue, says media analyst"
1306,NFLX,"Tue, 16 Oct 2018 20:00:00 -0400","Disney-Fox merger will be 'huge,' creating competition for Netflix, portfolio manager says"
1307,NFLX,"Tue, 16 Oct 2018 20:00:00 -0400","Cramer: Netflix is Amazon and they can spend all they want, there is no Walmart"
1308,NFLX,"Tue, 16 Oct 2018 20:00:00 -0400",There is no sign Netflix is going to be profitable: Gasparino
1309,NFLX,"Tue, 16 Oct 2018 20:00:00 -0400","IBM, Home Depot weigh on Dow; Netflix gaps up on earnings; UAL takes flight $HD $IBM $NFLX $ABT"
1310,AAPL,"Mon, 15 Oct 2018 20:00:00 -0400",Apple reportedly facing slower consumer demand in China
1311,NFLX,"Mon, 15 Oct 2018 20:00:00 -0400",Apple reportedly facing slower consumer demand in China
1312,TSLA,"Mon, 15 Oct 2018 20:00:00 -0400","Traders pile into Gilead & Tesla. Plus, what Snap's next move might be"
1313,AMZN,"Mon, 15 Oct 2018 20:00:00 -0400","There will be a 'content cold war' between Disney, AT&T, Amazon, says NYTimes' Lee"
1314,NFLX,"Mon, 15 Oct 2018 20:00:00 -0400","There will be a 'content cold war' between Disney, AT&T, Amazon, says NYTimes' Lee"
1315,TSLA,"Mon, 15 Oct 2018 20:00:00 -0400",Judge approves Tesla CEO Elon Musk's settlement with SEC
1316,NFLX,"Mon, 15 Oct 2018 20:00:00 -0400",Can Netflix save the FANG trade?
1317,NFLX,"Mon, 15 Oct 2018 20:00:00 -0400",Netflix is losing the content wars to Disney: Analyst
1318,NFLX,"Mon, 15 Oct 2018 20:00:00 -0400",Netflix surges on strong subscriber growth
1319,TSLA,"Mon, 15 Oct 2018 20:00:00 -0400",Bankers are approaching Tesla with financing ideas: Charlie Gasparino
1320,AAPL,"Sun, 28 Oct 2018 20:00:00 -0400","The wild, wild west of Facebook is over, says Wedgewood Partners CIO"
1321,AMZN,"Sun, 28 Oct 2018 20:00:00 -0400","The wild, wild west of Facebook is over, says Wedgewood Partners CIO"
1322,FB,"Sun, 28 Oct 2018 20:00:00 -0400","The wild, wild west of Facebook is over, says Wedgewood Partners CIO"
1323,NFLX,"Sun, 28 Oct 2018 20:00:00 -0400","The wild, wild west of Facebook is over, says Wedgewood Partners CIO"
1324,TSLA,"Sun, 28 Oct 2018 20:00:00 -0400",Tesla faces criminal probe over Model 3 production numbers
1325,AAPL,"Sun, 28 Oct 2018 20:00:00 -0400",US tech stocks down for the month of October
1326,AMZN,"Sun, 28 Oct 2018 20:00:00 -0400",US tech stocks down for the month of October
1327,FB,"Sun, 28 Oct 2018 20:00:00 -0400",US tech stocks down for the month of October
1328,NFLX,"Sun, 28 Oct 2018 20:00:00 -0400",US tech stocks down for the month of October
1329,TSLA,"Sun, 28 Oct 2018 20:00:00 -0400","Stocks Jump: IBM buys Red Hat, Tesla keeps rising, 2 top eateries on tap."
1330,TSLA,"Sun, 28 Oct 2018 20:00:00 -0400",Auto stocks rally on reports that China may cut tariffs
1331,AAPL,"Sun, 28 Oct 2018 20:00:00 -0400",Can tech rebound?
1332,AMZN,"Sun, 28 Oct 2018 20:00:00 -0400",Can tech rebound?
1333,FB,"Sun, 28 Oct 2018 20:00:00 -0400",Can tech rebound?
1334,NFLX,"Sun, 28 Oct 2018 20:00:00 -0400",Can tech rebound?
1335,AAPL,"Sun, 28 Oct 2018 20:00:00 -0400","IBM Not Shy About Approaching Redhat, October Stock Bounce: Trading Keys Today"
1336,FB,"Sun, 28 Oct 2018 20:00:00 -0400","IBM Not Shy About Approaching Redhat, October Stock Bounce: Trading Keys Today"
1337,AAPL,"Sun, 28 Oct 2018 20:00:00 -0400",People's United Advisors CIO: You should add FAANG to your portfolio
1338,AMZN,"Sun, 28 Oct 2018 20:00:00 -0400",People's United Advisors CIO: You should add FAANG to your portfolio
1339,FB,"Sun, 28 Oct 2018 20:00:00 -0400",People's United Advisors CIO: You should add FAANG to your portfolio
1340,NFLX,"Sun, 28 Oct 2018 20:00:00 -0400",People's United Advisors CIO: You should add FAANG to your portfolio
1341,FB,"Sun, 28 Oct 2018 20:00:00 -0400","Facebook continues to be a must-buy for advertisers, says analyst"
1342,TSLA,"Sun, 28 Oct 2018 20:00:00 -0400",Elon Musk says tweet leading to $20 million fine was 'worth it'
1343,AAPL,"Sun, 28 Oct 2018 20:00:00 -0400",Apple's the stability within the tech sector: Market expert
1344,FB,"Sun, 28 Oct 2018 20:00:00 -0400",Apple's the stability within the tech sector: Market expert
1345,NVDA,"Sun, 28 Oct 2018 20:00:00 -0400","Slowdown in semiconductor stocks could signal slowdown in overall economy, expert says"
1346,TSLA,"Sun, 28 Oct 2018 20:00:00 -0400",Tesla's third-largest shareholder ready to pony up more capital
1347,TSLA,"Fri, 26 Oct 2018 20:00:00 -0400",Tesla tells FBN it hasn't received a subpoena from the DOJ
1348,FB,"Fri, 26 Oct 2018 20:00:00 -0400",Facebook removes 82 Iranians accounts promoting political disinformation
1349,AMZN,"Fri, 26 Oct 2018 20:00:00 -0400",Oracle is destined to beat Amazon at cloud database: Larry Ellison
1350,TSLA,"Thu, 25 Oct 2018 20:00:00 -0400",How Elon Musk And Tesla Benefit From Tax Breaks
1351,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400","Expert explains why Amazon's stock dropped, despite positive earnings report"
1352,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400",Amazon Underlying dynamics are quite strong: Citi analyst
1353,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400",Amazon selloff is way overblown: Burt Flickinger
1354,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400","Earnings Up, Market Down: Keys to your Trading Day"
1355,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400","Alphabet, Amazon Lead Tech Sell-Off; Chipotle turnaround continues."
1356,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400",Tech earnings wreck impacts ETFs
1357,AAPL,"Thu, 25 Oct 2018 20:00:00 -0400",Apple iPhone XR goes on sale
1358,TSLA,"Thu, 25 Oct 2018 20:00:00 -0400",Tesla reportedly faces deepening FBI probe into production figures
1359,AAPL,"Thu, 25 Oct 2018 20:00:00 -0400",Bright spots amid the tech wreck
1360,AAPL,"Thu, 25 Oct 2018 20:00:00 -0400","Wall Street's expectations for FAANG stocks too high, says tech analyst"
1361,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400","Wall Street's expectations for FAANG stocks too high, says tech analyst"
1362,FB,"Thu, 25 Oct 2018 20:00:00 -0400","Wall Street's expectations for FAANG stocks too high, says tech analyst"
1363,MSFT,"Thu, 25 Oct 2018 20:00:00 -0400","Wall Street's expectations for FAANG stocks too high, says tech analyst"
1364,NFLX,"Thu, 25 Oct 2018 20:00:00 -0400","Wall Street's expectations for FAANG stocks too high, says tech analyst"
1365,AAPL,"Thu, 25 Oct 2018 20:00:00 -0400","Facebook could potentially turn the tide in tech, expert says"
1366,FB,"Thu, 25 Oct 2018 20:00:00 -0400","Facebook could potentially turn the tide in tech, expert says"
1367,TSLA,"Thu, 25 Oct 2018 20:00:00 -0400","Tesla production numbers continue to be examined by DOJ, SEC: Gasparino"
1368,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400",Amazon still the '800lb gorilla' that will continue to grow: Expert
1369,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400",Amazon Investors Shouldn't Fret
1370,AAPL,"Thu, 25 Oct 2018 20:00:00 -0400","iPhone XR could be the key that unlocks Chinese markets, says tech analyst"
1371,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400",Amazon 3Q results raises concerns
1372,AAPL,"Thu, 25 Oct 2018 20:00:00 -0400",Alphabet shares fall 5 percent after revenue miss...Fang´s slow down..
1373,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400",Alphabet shares fall 5 percent after revenue miss...Fang´s slow down..
1374,FB,"Thu, 25 Oct 2018 20:00:00 -0400",Alphabet shares fall 5 percent after revenue miss...Fang´s slow down..
1375,NFLX,"Thu, 25 Oct 2018 20:00:00 -0400",Alphabet shares fall 5 percent after revenue miss...Fang´s slow down..
1376,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400","Amazon, Alphabet fall after reporting third-quarter results | Squawk Box Europe"
1377,AMZN,"Thu, 25 Oct 2018 20:00:00 -0400",ETFs to watch after Amazon and Alphabet miss on expected earnings
1378,TSLA,"Wed, 24 Oct 2018 20:00:00 -0400",Tesla and Ford quarterly earnings show strength
1379,MSFT,"Wed, 24 Oct 2018 20:00:00 -0400","Microsoft's broad tech portfolio and semiconductor investment has changed the business, says expert"
1380,TSLA,"Wed, 24 Oct 2018 20:00:00 -0400",Tesla reports most-profitable quarter ever
1381,AMZN,"Wed, 24 Oct 2018 20:00:00 -0400",Amazon and Alphabet to report earnings today | Squawk Box Europe
1382,AMZN,"Wed, 24 Oct 2018 20:00:00 -0400","Amazon Expectations, Dunkin's First Earnings Since Rebrand..."
1383,MSFT,"Wed, 24 Oct 2018 20:00:00 -0400","Amazon Expectations, Dunkin's First Earnings Since Rebrand..."
1384,TSLA,"Wed, 24 Oct 2018 20:00:00 -0400","Amazon Expectations, Dunkin's First Earnings Since Rebrand..."
1385,TSLA,"Wed, 24 Oct 2018 20:00:00 -0400","Tesla's competition is slower than expected, so Model 3 will lead market for a couple of years, says"
1386,TSLA,"Wed, 24 Oct 2018 20:00:00 -0400",Potential great future for Tesla if Musk doesn't get in the way: Jeremy Owens
1387,TSLA,"Wed, 24 Oct 2018 20:00:00 -0400",Can Tesla keep up the profitability?
1388,MSFT,"Wed, 24 Oct 2018 20:00:00 -0400","Final Trades: JPMorgan, NVIDIA, Caterpillar & Activision Blizzard"
1389,NVDA,"Wed, 24 Oct 2018 20:00:00 -0400","Final Trades: JPMorgan, NVIDIA, Caterpillar & Activision Blizzard"
1390,TSLA,"Wed, 24 Oct 2018 20:00:00 -0400",Tesla's short-term cash flow problem is not there: Gasparino
1391,TSLA,"Wed, 24 Oct 2018 20:00:00 -0400",Musk: Model Y prototype approved to go into production | Engadget Today
1392,TSLA,"Wed, 24 Oct 2018 20:00:00 -0400",Elon Musk was humbled after Tesla earnings: Jim Cramer
1393,AMZN,"Wed, 24 Oct 2018 20:00:00 -0400",Is Amazon HQ2 A Bad Gamble For Cities?
1394,FB,"Wed, 24 Oct 2018 20:00:00 -0400",Expert says he sees issues with Twitter's ability to grow/...
1395,AAPL,"Wed, 07 Nov 2018 19:00:00 -0500",Technician says these are 3 tech stocks to play for a year-end rally
1396,MSFT,"Wed, 07 Nov 2018 19:00:00 -0500",Technician says these are 3 tech stocks to play for a year-end rally
1397,TSLA,"Wed, 07 Nov 2018 19:00:00 -0500",The Tesla board has been a rubber stamp for Elon Musk: Jeremy Owens/Googl new HQ
1398,AAPL,"Wed, 07 Nov 2018 19:00:00 -0500",FANG stocks rebound after volatile October
1399,AMZN,"Wed, 07 Nov 2018 19:00:00 -0500",FANG stocks rebound after volatile October
1400,FB,"Wed, 07 Nov 2018 19:00:00 -0500",FANG stocks rebound after volatile October
1401,NFLX,"Wed, 07 Nov 2018 19:00:00 -0500",FANG stocks rebound after volatile October
1402,AAPL,"Wed, 07 Nov 2018 19:00:00 -0500","Qualcomm is 'in a boxing match' with Apple, says analyst | Capital Connection"
1403,TSLA,"Wed, 07 Nov 2018 19:00:00 -0500",Tesla names Robyn Denholm as board chair
1404,AMZN,"Wed, 07 Nov 2018 19:00:00 -0500","Final trades: Amazon, Tesla, Albemarle & Walmart"
1405,TSLA,"Wed, 07 Nov 2018 19:00:00 -0500","Final trades: Amazon, Tesla, Albemarle & Walmart"
1406,TSLA,"Wed, 07 Nov 2018 19:00:00 -0500",Investors questioning new Tesla Chairwoman's independence
1407,AAPL,"Wed, 07 Nov 2018 19:00:00 -0500","Apple and Amazon had great quarters, says Jim Cramer"
1408,AMZN,"Wed, 07 Nov 2018 19:00:00 -0500","Apple and Amazon had great quarters, says Jim Cramer"
1409,AMZN,"Wed, 07 Nov 2018 19:00:00 -0500","Amazon is the best makeshift revenue story in tech, says Mark Mahaney"
1410,AMZN,"Wed, 07 Nov 2018 19:00:00 -0500",No. 1 ranked retail analyst on holiday shopping
1411,AMZN,"Tue, 06 Nov 2018 19:00:00 -0500","Charles Payne gives his take on Amazon, Berkshire Hathaway stock"
1412,AAPL,"Mon, 05 Nov 2018 19:00:00 -0500",Here's how much Apple means to the market as the stock takes down tech
1413,AMZN,"Mon, 05 Nov 2018 19:00:00 -0500",Amazon reportedly to split second headquarters between two cities
1414,AMZN,"Mon, 05 Nov 2018 19:00:00 -0500",Amazon reportedly could split HQ2 between two cities
1415,AAPL,"Mon, 05 Nov 2018 19:00:00 -0500",Tech stocks facing regulations no matter the midterm outcome?
1416,AMZN,"Mon, 05 Nov 2018 19:00:00 -0500",Tech stocks facing regulations no matter the midterm outcome?
1417,FB,"Mon, 05 Nov 2018 19:00:00 -0500",Tech stocks facing regulations no matter the midterm outcome?
1418,NFLX,"Mon, 05 Nov 2018 19:00:00 -0500",Tech stocks facing regulations no matter the midterm outcome?
1419,FB,"Mon, 05 Nov 2018 19:00:00 -0500",Facebook blocks 115 accounts ahead of US midterm elections
1420,AMZN,"Mon, 05 Nov 2018 19:00:00 -0500","Amazon is in a great position for long haul, not short term, says Jefferies analyst"
1421,AMZN,"Mon, 05 Nov 2018 19:00:00 -0500",Long Island City could be Amazon's second headquarters
1422,AAPL,"Mon, 05 Nov 2018 19:00:00 -0500",Tech under pressure
1423,MSFT,"Mon, 05 Nov 2018 19:00:00 -0500",Tech under pressure
1424,AMZN,"Mon, 05 Nov 2018 19:00:00 -0500","Google, Facebook, Amazon in Trump's anti-trust crosshairs?"
1425,FB,"Mon, 05 Nov 2018 19:00:00 -0500","Google, Facebook, Amazon in Trump's anti-trust crosshairs?"
1426,TSLA,"Mon, 05 Nov 2018 19:00:00 -0500",Tesla (TSLA) and PriceSmart (PSMT): Today's Bull & Bear
1427,AAPL,"Sun, 04 Nov 2018 19:00:00 -0500",RBC's Mahaney: Facebook may be best FANG play here
1428,AMZN,"Sun, 04 Nov 2018 19:00:00 -0500",RBC's Mahaney: Facebook may be best FANG play here
1429,FB,"Sun, 04 Nov 2018 19:00:00 -0500",RBC's Mahaney: Facebook may be best FANG play here
1430,NFLX,"Sun, 04 Nov 2018 19:00:00 -0500",RBC's Mahaney: Facebook may be best FANG play here
1431,AMZN,"Sun, 04 Nov 2018 19:00:00 -0500",Amazon nears HQ2 decision
1432,NFLX,"Sun, 04 Nov 2018 19:00:00 -0500",The potential wildcards impacting stocks
1433,AAPL,"Sun, 04 Nov 2018 19:00:00 -0500","Apple will have a buyback and buy every share they can , says Jim Cramer"
1434,AAPL,"Sun, 04 Nov 2018 19:00:00 -0500","Apple's cuts on iPhone XR could mean there are upward revisions on other models, says UBS' Arcuri"
1435,AAPL,"Sun, 04 Nov 2018 19:00:00 -0500",Jim Cramer: I Can't Be as Cynical as the President
1436,AMZN,"Sun, 04 Nov 2018 19:00:00 -0500",Jim Cramer: I Can't Be as Cynical as the President
1437,AMZN,"Sun, 04 Nov 2018 19:00:00 -0500","Google, Facebook, Amazon most at risk of antitrust regulation, says Recode's Swisher"
1438,FB,"Sun, 04 Nov 2018 19:00:00 -0500","Google, Facebook, Amazon most at risk of antitrust regulation, says Recode's Swisher"
1439,TSLA,"Sun, 04 Nov 2018 19:00:00 -0500","Google, Facebook, Amazon most at risk of antitrust regulation, says Recode's Swisher"
1440,AMZN,"Sun, 04 Nov 2018 19:00:00 -0500",Amazon to drop spending minimum for free shipping for holidays
1441,AMZN,"Sun, 04 Nov 2018 19:00:00 -0500","Amazon's holiday free shipping will drive new customers to Prime, expert says"
1442,FB,"Sun, 04 Nov 2018 19:00:00 -0500",Political ad spending on Facebook stops $350 million
1443,AMZN,"Sun, 04 Nov 2018 19:00:00 -0500",Amazon plans to divide HQ2 evenly between two cities: report
1444,AAPL,"Sun, 04 Nov 2018 19:00:00 -0500",Kevin O'Leary says it's going to take a lot for him to invest in Apple again
1445,MSFT,"Sun, 04 Nov 2018 19:00:00 -0500",Time to buy biotech? Does International Paper look good ahead of the holidays?
1446,AAPL,"Sun, 04 Nov 2018 19:00:00 -0500","Expert: Apple's tanking stock has nothing to do with fundamentals, it's all about positioning"
1447,AMZN,"Sun, 04 Nov 2018 19:00:00 -0500","Expert: Apple's tanking stock has nothing to do with fundamentals, it's all about positioning"
1448,FB,"Sun, 04 Nov 2018 19:00:00 -0500","Expert: Apple's tanking stock has nothing to do with fundamentals, it's all about positioning"
1449,NFLX,"Sun, 04 Nov 2018 19:00:00 -0500","Expert: Apple's tanking stock has nothing to do with fundamentals, it's all about positioning"
1450,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400","Apple needs to be followed by consumer packaged goods analysts, says Jim Cramer"
1451,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400","The market is telling Apple that it can't take anymore iPhone price increases, analyst says"
1452,AMZN,"Thu, 01 Nov 2018 20:00:00 -0400",Amazon vs. Walmart: reinventing how we buy everything
1453,NFLX,"Thu, 01 Nov 2018 20:00:00 -0400",Competing head-to-head with Netflix is a fool's game: Barry Diller
1454,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400","Earnings Still Matter: Apple, Starbucks, Facebook"
1455,FB,"Thu, 01 Nov 2018 20:00:00 -0400","Earnings Still Matter: Apple, Starbucks, Facebook"
1456,AMZN,"Thu, 01 Nov 2018 20:00:00 -0400",Amazon reportedly planning record number of Whole Foods toy displays
1457,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400","Apple still has growth in other countries, says analyst"
1458,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400",Apple disappoints investors after reporting Q4 earnings
1459,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400",Apple increases prices to cope with longer upgrade cycles: Analyst | Capital Connection
1460,TSLA,"Thu, 01 Nov 2018 20:00:00 -0400",Elon Musk says he probably wouldn't take Saudi money
1461,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400","Apple immune to Facebook, Amazon's regulatory concerns?"
1462,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400","Apple's metrics and unit growth a 'Houdini-like act,' says pro"
1463,FB,"Thu, 01 Nov 2018 20:00:00 -0400",Facebook got in front of Zuckerberg's ability to control it: Barry Diller
1464,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400","Apple shares fall after disappointing guidance, change in reporting | Squawk Box Europe"
1465,AAPL,"Thu, 01 Nov 2018 20:00:00 -0400","'The analyst community is up in arms' over Apple sales figures, says Jim Cramer"
1466,AAPL,"Wed, 14 Nov 2018 19:00:00 -0500","Berkshire Hathaway adds more than 500,000 shares to Apple stake"
1467,FB,"Wed, 14 Nov 2018 19:00:00 -0500",Morale at Facebook has dropped after years of scandals: Report
1468,AAPL,"Wed, 14 Nov 2018 19:00:00 -0500",Cramer mocks Wall Street idea that Apple stock is one analyst note away from being finished
1469,AMZN,"Wed, 14 Nov 2018 19:00:00 -0500",Did NYC get a good deal with Amazon?
1470,AAPL,"Wed, 14 Nov 2018 19:00:00 -0500","If Walmart, Cisco, Apple goes down, it's a pure bear market, says Jim Cramer"
1471,FB,"Wed, 14 Nov 2018 19:00:00 -0500",Facebook CEO Mark Zuckerberg responds to NYT story
1472,AMZN,"Wed, 14 Nov 2018 19:00:00 -0500",Does Walmart's strong guidance bode well for the holidays?
1473,FB,"Wed, 14 Nov 2018 19:00:00 -0500",Facebook responds to bombshell New York Times article
1474,AAPL,"Wed, 14 Nov 2018 19:00:00 -0500",Morgan Stanley says Apple a buying opportunity
1475,AMZN,"Wed, 14 Nov 2018 19:00:00 -0500","Walmart can take on eBay, Amazon: Burt Flicklinger"
1476,AAPL,"Wed, 14 Nov 2018 19:00:00 -0500",Facebook's biggest problem weighing on its future
1477,FB,"Wed, 14 Nov 2018 19:00:00 -0500",Facebook's biggest problem weighing on its future
1478,AAPL,"Wed, 14 Nov 2018 19:00:00 -0500",Goldman Sach's Apple analyst breaks down the stock's downturn
1479,AAPL,"Wed, 14 Nov 2018 19:00:00 -0500",David Tepper no longer long Apple
